author,comment,likeCount,publishedAt,predicted_label
@deddykristiawan3033,Fun Fact: kalo david reviewnya lama dan david mereview hp tidak resmi artinya  tuh hp memang menarik dan patut untuk dipertimbangkan,706,2025-10-29T15:35:18Z,positif
@wilifrestianagusta1361,Bang nanti kalo hp Tesla pi phone sudah rilis bandingin dong pake hp IP 17 promax,0,2025-10-29T15:35:03Z,positif
@noufalfaturrahmah9942,Beneran di tunggu2 ni hp. Terakhir beli hp dan dipakai sampai saat ini masih xiaomi 12 lite. Kalo xiaomi 17 pro masuk langsung gass upgrade hp.,0,2025-10-29T15:35:00Z,positif
@alzarespi5758,Mendingan ambil mana xiaomi 14T pro atau xiaomi 15T biasa,0,2025-10-29T15:30:57Z,positif
@catrizzrich,"Xiaomi : ini loh inovasi... steve jobs udah gaada, masa inovasipun ntah kemana",0,2025-10-29T15:29:45Z,positif
@galeriara1,"Saya sbg orang awam , langsung mikir iphone yg niru xiomi 😂
Apalagi kamera belakangnya yg lebih inovasi, dunia juga tau...siapaaa yg jadi....siapAnyaa 😅",0,2025-10-29T15:29:28Z,negatif
@Radit-f5i,Seperti biasa' cukup melihat tidak bisa memiliki 🥹,0,2025-10-29T15:29:21Z,positif
@septionsbrededes6822,Yap penerus mi 11 ultra,0,2025-10-29T15:29:17Z,netral
@charleschoo9398,"sudah ke China lihat unit asli-nya, langsung jatuh cinta shi. dealbreakernya cuman satu : tidak ada ESim....",0,2025-10-29T15:27:13Z,positif
@Maulanaajaya,Untuk keamanan privasinya gimana bang,0,2025-10-29T15:27:05Z,positif
@rys1726,"Het dah xiomi udh muncul model baru, gw masih setia di redmi note 7😢😢",0,2025-10-29T15:26:43Z,positif
@Ojie-u8p,10:06 *MENDING XIAOMI BANG* 😊,0,2025-10-29T15:25:50Z,netral
@krisnaamarta9234,"Ga ngelirik Xiaomi 17 pro max, malah pengen tau varian basic nya",0,2025-10-29T15:22:58Z,negatif
@MuhammadFarhan-do3vr,bangggg bahas iqoo z10r dong,0,2025-10-29T15:22:51Z,netral
@KeaneNeko,Akhirnya ada update buat bahan pertimbangan ngambil 15t pro apa yang ini...,0,2025-10-29T15:21:29Z,positif
@dianrusdiana8943,"Oppo find x9 kapan d bahas nih bang David penasaran sama generasi yg sekarang 
Yg seru x8 aja udah bagus soalnya",0,2025-10-29T15:21:24Z,positif
@fahrizal2323,David is back!,0,2025-10-29T15:21:23Z,positif
@CikolManRC,Dikasih pilih mana ipon sih tapi dijual lagi buat beli xiomi. Lumayan ada kembalian 😂,0,2025-10-29T15:21:18Z,negatif
@Riko_Syahputra96,28:28 bener kali,0,2025-10-29T15:21:02Z,positif
@still_str8,bg gmna tanggpan lu yg di beri opini yg cukup buruk di fb dan membuat post tsb cukup viral,0,2025-10-29T15:19:31Z,negatif
@magicchess9466,Bang lu nggk tau kalo ada casing khususnya yg bisa mainin mini game dilayar belakangnya?,0,2025-10-29T15:17:29Z,netral
@alvianfahreza6127,BANG REVIEW IPHONEMU MANA,0,2025-10-29T15:16:27Z,netral
@wach_yoe14,Iphone semakin mendekat ke nasib nokia 😂,0,2025-10-29T15:16:23Z,netral
@savehaven6019,Vid.....17 = 1+7 = 8 wakkakaka kepikir gak?,0,2025-10-29T15:16:18Z,negatif
@Naraeeu,Bang David bikin rekomendasi tws terbaik 2025 dong,0,2025-10-29T15:15:55Z,positif
@alwanfauzi6046,Bang coba review red magic 11 dong,0,2025-10-29T15:15:07Z,netral
@nardhyabsurd,Xiaomi bikin iPhone berpikir keras untuk inovasi selanjutnya😅,0,2025-10-29T15:14:39Z,positif
@prayoganeo2181,"Bang gak mau review xpad kah, tablet murah yg kayaknya oke deh kalau di review buat tablet mendang mending",0,2025-10-29T15:14:29Z,negatif
@SatriaPiningit-c4g,Oh ini chenel yutub yang kata seseekor pengguna fesnuk reviewnya dangkal sampai beliau terheran2 kenapa ni chenel bisa dapet 13jt subs  😂,0,2025-10-29T15:14:18Z,positif
@AndikaSuryaHadiwinata,mantapppp,0,2025-10-29T15:13:59Z,positif
@davidzd,Jadi pengen beli hp nokia gw,0,2025-10-29T15:12:49Z,positif
@andi_setiyadii,"XIAOMI ya XIAOMI, IPHONE ya IPHONE.",0,2025-10-29T15:12:47Z,netral
@oldboy8932,Plek-ketiplek Phone,0,2025-10-29T15:12:32Z,positif
@siTampanpemberani,NONTON PAKE REDMI NOTE 10 PRO,0,2025-10-29T15:11:31Z,positif
@setiadichannel3352,23:00 janggotan gitu malah mirip om diar bang😅,0,2025-10-29T15:09:51Z,positif
@serbaserbi9610,Sebenernya lebih bagus dari apple.. Tapi karena namanya 17 pro max jadi kesannya malah ngikut apple😅,0,2025-10-29T15:09:46Z,positif
@MikaSama-u5f,"Dulu pgn punya HP flip samsung, soalnya enak aja gitu kita bisa foto kamera belakang sambil liat di layar gimana bentukan kitanya tpi, kemudian mikir takut layar HP lipat yg kudu ekstra hati-hati. Tiba² tahun ini Xiaomi dengan gebrakannya muncul inovasi kek gini. Kyk jadi solusi bgt untuk menjawab permasalahan ku🎉. 
Berharap bgttt xiaomi ini masuk Indonesia 🙏🥲",20,2025-10-29T15:08:25Z,positif
@dzfikhar2648,Inovasi xiomi bukan baru di cina. Sblm smsung keluarin versi layar lipat. Brand meizu udah bikin 2 layar yg keren lebih keren dr xiomi ini. Jadi yaa....,0,2025-10-29T15:08:06Z,positif
@poncosetio,👍🏻❤,0,2025-10-29T15:06:56Z,positif
@HanafiYusufSamAfghani,"Iya sih, kt menghindari hape flagship xiaomi dan lebih memilih midrange 13T buat daily karena itu, efisiensi daya dan all rounder nya.  Di xiaomi 12 gak nyaman banget panas sama battery life nya karena kamera oke lah cuma duh, ngerekam 1 jam aja dah musti charge lagi, medsosan 1 jam sisa 50 % wew

Software division nya musti improve lagi, hardware gila seperti itu harus dihandle software yang menguras semua potensinya dengan tidak menghilangkan kenyamanan pengguna. Imho",0,2025-10-29T15:06:31Z,negatif
@jihastv6265,Sini kumpul yang cuma nonton beli kagak,0,2025-10-29T15:06:04Z,positif
@leeyongjie-dc3fw,yg jelas sprtnya Iphone yg niru ke gaya2 android,0,2025-10-29T15:05:54Z,negatif
@daripluto2102,🙃🙃🙃,0,2025-10-29T15:05:53Z,positif
@andhitohadi,bang boleh kasih hp nya ke aku 1 bang untuk live gaming bg tolong bang david,0,2025-10-29T15:04:55Z,negatif
@abhiesuhendi2959,Iklannya Samsung s25 wkwkwkwkkw,0,2025-10-29T15:04:28Z,positif
@ZalfaAbiyyuputra-fw5xm,bang habis itu review Oppo find x9,0,2025-10-29T15:03:52Z,netral
@Dr_T192,"Kalian nonton ini, padahal kemarin2 udah nonton di reviewer lain kan. ??😂😂😂",1,2025-10-29T15:03:21Z,positif
@effendilubis2534,keren nya xiaomi dari bran murah nya sampe flagsif nya charger nya sama bagus nya kulitas nya sama,0,2025-10-29T15:02:59Z,positif
@kuzunohacompany8891,"23:55 wow, udh pake meta Ray-Ban aja nih 😅",0,2025-10-29T15:01:29Z,positif
@batikmozu,"Aku dah beli xiomi 17 pro, saya coba buat vidio tentang cara bikin batik dan desain di YouTube shorts di Chanel saya hasilnya lumayan bagus kak cuma kalo vidio 4k 120 lampu sekitar jadi kedip kedip",0,2025-10-29T15:01:19Z,negatif
@neezy5598,Yang di tunggu,0,2025-10-29T15:01:03Z,netral
@effendilubis2534,"nama emang niru, tapi desain belakang itu milik poco series lah.,aple niru poco desain belakang nya",0,2025-10-29T15:01:03Z,negatif
@BantuL007,17:46 itu dari Xiaomi Pad. bener kalo yg terpikir iPad karena you know lah.,0,2025-10-29T15:00:04Z,positif
@RhicyZero,"Xiaomi perlu berbenah, chipset naga tak akan bisa maximal, masih kesalip sama demansity",0,2025-10-29T14:59:08Z,positif
@diagussatriapermana6631,2-3 tahun kedepan kingfinix akan buat versi low budget 😅,0,2025-10-29T14:58:22Z,positif
